maps/instance4.xml,astar,euclidean,1,4,593081026,102854,13214,212,0.23280763626098633
maps/instance4.xml,astar,euclidean,1,4,712341714,102854,13214,212,0.27834057807922363
maps/instance4.xml,astar,euclidean,1,4,577114595,102854,13214,212,0.22893524169921875
maps/instance4.xml,astar,euclidean,1,4,585700899,102854,13214,212,0.22585320472717285
maps/instance4.xml,astar,euclidean,1,4,582050462,102854,13214,212,0.2293870449066162
maps/instance4.xml,astar,euclidean,1,4,585193205,102854,13214,212,0.2278740406036377
maps/instance4.xml,astar,euclidean,1,4,585098099,102854,13214,212,0.22578787803649902
maps/instance4.xml,astar,euclidean,1,4,567530532,102854,13214,212,0.22299551963806152
maps/instance4.xml,astar,euclidean,1,4,576788328,102854,13214,212,0.22426986694335938
maps/instance4.xml,astar,euclidean,1,4,570396138,102854,13214,212,0.22141361236572266
maps/instance4.xml,astar,euclidean,1,4,580896088,102854,13214,212,0.22663307189941406
maps/instance4.xml,astar,euclidean,1,4,611006799,102854,13214,212,0.23526263236999512
maps/instance4.xml,astar,euclidean,1,4,583308006,102854,13214,212,0.23233342170715332
maps/instance4.xml,astar,euclidean,1,4,592731457,102854,13214,212,0.2287592887878418
maps/instance4.xml,astar,euclidean,1,4,646213841,102854,13214,212,0.2508876323699951
maps/instance4.xml,astar,euclidean,1,4,579400491,102854,13214,212,0.22382235527038574
maps/instance4.xml,astar,euclidean,1,4,586641036,102854,13214,212,0.2289116382598877
maps/instance4.xml,astar,euclidean,1,4,640803747,102854,13214,212,0.2470226287841797
maps/instance4.xml,astar,euclidean,1,4,585078453,102854,13214,212,0.22711896896362305
maps/instance4.xml,astar,euclidean,1,4,603980727,102854,13214,212,0.23631763458251953
maps/instance4.xml,astar,euclidean,1,4,598446405,102854,13214,212,0.23472118377685547
maps/instance4.xml,astar,euclidean,1,4,820920315,102854,13214,212,0.3207125663757324
maps/instance4.xml,astar,euclidean,1,4,660892988,102854,13214,212,0.2599148750305176
maps/instance4.xml,astar,euclidean,1,4,630891221,102854,13214,212,0.24249601364135742
maps/instance4.xml,astar,euclidean,1,4,628207578,102854,13214,212,0.24257946014404297
maps/instance4.xml,astar,euclidean,1,4,639162356,102854,13214,212,0.25206542015075684
maps/instance4.xml,astar,euclidean,1,4,627901207,102854,13214,212,0.24251556396484375
maps/instance4.xml,astar,euclidean,1,4,625457254,102854,13214,212,0.24289894104003906
maps/instance4.xml,astar,euclidean,1,4,594193523,102854,13214,212,0.22977542877197266
maps/instance4.xml,astar,euclidean,1,4,585555082,102854,13214,212,0.23039865493774414



maps/instance4.xml,astar,euclidean,1,4,6261493520,140653,18083,212,2.253434658050537
maps/instance4.xml,astar,euclidean,1,4,5757149283,140653,18083,212,2.0735113620758057
maps/instance4.xml,astar,euclidean,1,4,5464981756,140653,18083,212,1.964660406112671
maps/instance4.xml,astar,euclidean,1,4,5440444124,140653,18083,212,1.9577126502990723
maps/instance4.xml,astar,euclidean,1,4,5990494429,140653,18083,212,2.1675896644592285
maps/instance4.xml,astar,euclidean,1,4,11146060198,140653,18083,212,4.033740282058716
maps/instance4.xml,astar,euclidean,1,4,8407639142,140653,18083,212,3.015761375427246
maps/instance4.xml,astar,euclidean,1,4,5577552987,140653,18083,212,2.005842447280884
maps/instance4.xml,astar,euclidean,1,4,5578911851,140653,18083,212,2.012697696685791
maps/instance4.xml,astar,euclidean,1,4,10953709218,140653,18083,212,3.927949905395508
maps/instance4.xml,astar,euclidean,1,4,5693799487,140653,18083,212,2.0520312786102295
maps/instance4.xml,astar,euclidean,1,4,5398473630,140653,18083,212,1.9420483112335205
maps/instance4.xml,astar,euclidean,1,4,5447465090,140653,18083,212,1.9580683708190918
maps/instance4.xml,astar,euclidean,1,4,5438880434,140653,18083,212,1.9605448246002197
maps/instance4.xml,astar,euclidean,1,4,5367502599,140653,18083,212,1.9347963333129883
maps/instance4.xml,astar,euclidean,1,4,5516584106,140653,18083,212,1.9833636283874512
maps/instance4.xml,astar,euclidean,1,4,5442216730,140653,18083,212,1.9630813598632812
maps/instance4.xml,astar,euclidean,1,4,5449325264,140653,18083,212,1.959273338317871
maps/instance4.xml,astar,euclidean,1,4,5377155683,140653,18083,212,1.9324054718017578
maps/instance4.xml,astar,euclidean,1,4,5463932326,140653,18083,212,1.9640960693359375
maps/instance4.xml,astar,euclidean,1,4,5429900974,140653,18083,212,1.95292329788208
maps/instance4.xml,astar,euclidean,1,4,5459229312,140653,18083,212,1.9641318321228027
maps/instance4.xml,astar,euclidean,1,4,5444074408,140653,18083,212,1.9574189186096191
maps/instance4.xml,astar,euclidean,1,4,5395607096,140653,18083,212,1.941457748413086
maps/instance4.xml,astar,euclidean,1,4,5384985959,140653,18083,212,1.940751314163208
maps/instance4.xml,astar,euclidean,1,4,5409961560,140653,18083,212,1.94775390625
maps/instance4.xml,astar,euclidean,1,4,5410194718,140653,18083,212,1.9454143047332764
maps/instance4.xml,astar,euclidean,1,4,5426389371,140653,18083,212,1.9493541717529297
maps/instance4.xml,astar,euclidean,1,4,5465112340,140653,18083,212,1.9692258834838867
maps/instance4.xml,astar,euclidean,1,4,5448872657,140653,18083,212,1.9583802223205566
